Ni (mole %),Er (mole %),Zr (mole %),Y (mole %),Yb (mole %),L1_2 (mole %),Misfit,Coarsening rate,Diffusion Resistivity,Orowan Stress
0.093332549,0.156879768,0.123279865,0.63892998,0.773195096,2.1956193,0.85675424,13.82335819,10.941682,292.447
0.602314651,1.760893424,1.636871517,0.791804179,0.262699653,7.099838,0.6397688,0.653661676,0.692878,740.1017
1.696717698,1.125171444,1.172217127,0.673527881,0.194212089,4.545554,0.6430188,0.675735873,0.7126562,525.7347
0.809583652,0.478705682,0.656733481,0.472974986,0.121504469,1.955389,0.6535754,0.754732448,0.78311235,276.50784
0.901820035,0.290693112,0.003153916,0.533941291,0.522063431,1.2086668,0.9238856,6770.953599,4970.023,203.25685
0.072093778,1.286754681,0.835061266,0.39099853,0.438465154,4.958177,0.709139,1.271739619,1.2161682,526.29785
3.223750428,0.483039294,1.131535017,0.041463837,0.88054993,3.591587,0.6347118,0.816743756,0.8726418,459.2467
1.122029802,0.747301307,0.882475347,0.062558018,0.192849408,2.7982404,0.6094583,0.577472545,0.64256066,353.42868
0.051410739,1.499342484,0.59548982,0.274945345,0.359263127,4.6254854,0.7622979,2.339176922,2.0809667,497.3471
1.902830224,1.556279742,1.474289806,0.494594038,0.736381567,6.744823,0.67490846,0.960675058,0.9652914,744.1785
2.20901189,0.060734191,1.598365743,0.618349006,0.480003823,0.42448205,0.6676532,1.008802139,1.0246649,117.73556
1.086380505,0.881344871,0.913687857,0.296921061,0.224546548,3.6006706,0.6536925,0.755677957,0.7839531,424.70648
2.330924321,0.83440005,1.656609163,0.321477815,0.172200068,3.3837123,0.6475532,0.708222606,0.7416878,433.72412
1.577205837,0.930749944,1.765701372,0.816673604,0.875840477,4.9737253,0.6876086,1.159911182,1.1439584,585.67017
0.782828684,0.986545592,1.527604513,0.114112298,0.118983487,3.6419933,0.5825487,0.455149918,0.52984524,429.18213
0.754805428,0.567133682,1.581024266,0.444844169,0.293857294,2.4987957,0.6778779,0.99655854,0.9969608,334.81653
2.844937649,1.108351828,1.226075325,0.417031776,0.108018386,4.4581866,0.63234156,0.606637503,0.6505854,534.5623
1.18603601,0.886469438,0.003193361,0.124506232,0.308065217,2.2411556,0.9337408,22622.50752,16430.137,303.08307
1.992037005,1.260231649,1.379701558,0.429183518,0.163603749,5.0750513,0.63702476,0.635755629,0.6768005,577.27374
0.58013901,1.069793726,0.193208964,0.322556637,0.604208529,3.6620934,0.8651084,15.80892224,12.3924885,423.05045
2.583910774,0.58029703,0.562925281,0.65436521,0.205839847,2.4239647,0.6647948,0.85360827,0.8707586,338.0286
0.40985748,0.307750127,0.506018476,0.009439809,0.069517551,1.118552,0.58895075,0.501893693,0.5779091,189.4609
0.606085443,0.947346282,1.737043841,0.010088246,0.186595963,3.3948123,0.576067,0.457625052,0.5387206,408.3315
0.86690901,0.103162605,1.410668503,0.276319193,0.52562527,0.8311902,0.6485724,0.878843499,0.91892457,165.90332
2.917365206,1.685208709,1.301044439,0.594905026,0.531169004,6.779098,0.6765693,0.934260307,0.93644524,775.39435
1.496593718,1.724126162,1.325947891,0.31147387,0.623571325,6.75422,0.6626594,0.87456398,0.89501023,724.3474
0.674072234,0.349706375,0.42119206,0.828834815,0.139186855,1.4787881,0.6688824,0.894452134,0.9068471,231.42859
3.320072674,1.102043632,1.483948105,0.2987555,0.878446878,5.487946,0.68724567,1.138570447,1.1235042,659.81195
2.141936707,0.69662385,0.804843165,0.538269372,0.161467715,2.8351982,0.6508327,0.733045953,0.76381576,372.0787
1.500616625,0.237609664,0.920127013,0.663856016,0.593035935,1.6060704,0.6768429,1.078779762,1.0808656,251.5736
0.765543139,1.496606027,0.548832119,0.583471148,0.083659691,4.597628,0.798553,2.849867663,2.4201806,507.0158
0.126728839,0.280538174,1.072695021,0.511689817,0.130623336,1.2126285,0.6743639,0.954351467,0.95971173,203.45488
3.164530555,0.341185607,0.102137828,0.848195397,0.042064934,0.84044147,0.78951555,2.722446393,2.3384356,174.15187
2.302132385,0.410237399,0.79490852,0.866152539,0.431166198,2.3160763,0.6866252,1.158799763,1.1444991,330.52023
3.157747429,1.030767537,1.359180042,0.208142942,0.281612272,4.0699506,0.63809556,0.69289694,0.7363931,506.99048
1.546678538,1.718571563,1.283673305,0.588177962,0.691534842,7.051143,0.68712527,1.05450715,1.0407356,760.20166
2.72825255,0.014080616,0.277544205,0.374172306,0.7962017,0.10860095,0.63715345,0.810840175,0.86301434,54.673973
1.33222324,0.985183212,0.724609602,0.837712948,0.864400676,4.81552,0.72036624,1.618573012,1.5237219,546.7938
2.332365668,0.205078262,0.178289742,0.422402879,0.811709885,1.2827065,0.7242934,1.909646105,1.7879902,219.27963
1.091717134,0.579932844,0.546048993,0.838754611,0.080801663,2.336713,0.6383782,0.644506249,0.68466145,315.36127
0.754334121,0.735754336,0.034672388,0.313705621,0.194410841,1.9968305,0.93308765,157.2511789,114.28737,277.40244
2.450744618,0.019959902,1.490547205,0.723707493,0.792774635,0.13597277,0.6546287,0.917803058,0.95078266,63.49848
1.758786682,0.692173242,0.264953782,0.654454108,0.515584479,2.800066,0.8003971,4.548678159,3.8539536,364.703
0.876341682,0.731331565,0.377043,0.521415836,0.72418686,3.454631,0.7762758,3.315868232,2.8967297,411.57825
1.740802963,0.94501252,1.719227479,0.166674968,0.551279284,4.13072,0.6694317,0.969223435,0.98184836,495.76193
3.062913346,1.308206412,0.116342714,0.421309258,0.746799769,4.3095493,0.9019019,62.92596106,47.31484,523.7015
1.980088644,1.225775475,0.16223052,0.870411285,0.587961382,3.9611676,0.8861456,26.86803401,20.561632,478.39243
0.082271371,1.70171361,0.77096153,0.420976622,0.022675857,4.942984,0.7380867,1.542892795,1.4176047,525.03534
1.941206802,0.896309787,1.020538019,0.088391664,0.452399183,3.6702805,0.65089923,0.840489207,0.87567943,444.65756
3.325089562,0.32112847,0.125485726,0.689978408,0.244250678,1.3121862,0.79870677,4.447624027,3.7763085,230.20795
2.113719092,1.550894029,0.523401256,0.266802074,0.056237843,4.0633497,0.7703117,2.360825916,2.0783765,480.5993
0.978175202,0.668702594,0.954017705,0.629020098,0.461443194,3.167238,0.68527126,1.101043503,1.0896041,392.89548
2.926791388,0.071017754,0.590742262,0.586566246,0.150685391,0.46904114,0.6798784,1.102744051,1.0999432,123.603035
0.856612615,1.251367052,1.64679826,0.120185176,0.880841583,5.5845075,0.6632318,0.967920272,0.98969424,609.4024
1.490026367,0.575399228,0.33509312,0.854431723,0.862252844,3.0149403,0.77163833,3.178579232,2.793483,382.47504
1.532575759,1.581715994,0.199304031,0.606423525,0.791613289,5.1403513,0.8882173,30.04594978,22.940006,575.0041
1.527728776,0.447100692,1.399656799,0.714624732,0.660546923,2.9849448,0.6798784,1.102744051,1.0999432,389.8403
1.380290736,0.667455769,1.427247922,0.692197247,0.838173103,4.17237,0.68302757,1.131394993,1.1233182,497.36667
2.830317358,1.080945866,0.699730084,0.178626995,0.400639433,3.9996872,0.6914779,1.149339607,1.1271893,485.93106
0.268673812,0.547225945,0.018524079,0.120372824,0.166008035,1.4443358,0.92707545,286.4559175,209.54124,221.48077
2.0657509,0.788730764,0.076819374,0.736785173,0.834573968,3.2901466,0.89550465,83.54501075,63.26732,415.83337
0.893064753,0.588322155,0.295369606,0.085646733,0.65329427,2.7500966,0.76868576,3.390993534,2.9916096,345.3917
2.147405228,0.250003313,1.112790798,0.756625821,0.756477521,1.7610984,0.67130804,1.036104079,1.0466665,274.84262
0.390019499,0.384643346,0.918131982,0.16950016,0.43878537,2.2712355,0.6852666,1.149917577,1.1379781,302.44778
1.121599263,1.697511885,1.009753609,0.338224831,0.737175724,6.4111795,0.71644384,1.469015896,1.3905004,681.0995
3.476557031,0.167112344,0.869824285,0.591595879,0.555803356,1.1758674,0.67111343,1.034631596,1.045482,218.6459
3.599030578,0.475293053,1.293514029,0.721677455,0.842867386,3.1575096,0.6798784,1.102744051,1.0999432,434.08792
2.154390722,1.369373867,1.111093171,0.051662238,0.198191048,4.6274204,0.5975126,0.527147406,0.59829,532.4797
0.857606809,1.464884863,1.795321754,0.845766916,0.600261316,6.216712,0.6699145,0.905249119,0.91637987,681.7149
0.005109336,0.60786931,1.486110116,0.178791918,0.747021958,3.707667,0.67994535,1.111916053,1.1089827,428.44525
2.17051773,1.211267892,1.296713956,0.697079096,0.565405837,5.2378263,0.67444927,0.955337837,0.96058214,607.85175
0.072770407,1.304304091,1.56538317,0.549103621,0.227461608,5.270155,0.64326334,0.67743647,0.71417814,562.40594
0.254639013,1.130103913,1.392810062,0.87915394,0.721638441,5.231226,0.6836607,1.075505421,1.0668387,572.9402
2.994303932,0.616206846,1.109693952,0.81770589,0.452035992,2.9776428,0.6862819,1.118769818,1.1055158,407.18277
1.624214664,1.239565354,1.124813707,0.425549813,0.031484511,4.781793,0.6277136,0.577049041,0.623416,537.17523
1.423644876,1.230567815,1.699901049,0.118365281,0.429280078,4.754923,0.6298376,0.686315968,0.7389624,543.79663
2.790001441,0.592881477,1.373700458,0.013519961,0.316061019,2.3773124,0.640321,0.798225442,0.84538513,339.04968
1.682092096,1.060114334,0.195031521,0.066702645,0.330715418,2.800991,0.83207005,8.728646795,7.113999,358.7894
2.270178005,0.163007157,1.675788624,0.716706795,0.810826145,1.2143265,0.6619201,0.967519282,0.9912446,221.6856
1.034285887,1.193172753,0.046128072,0.111560564,0.666978886,3.4201741,0.90512013,253.043053,189.5898,407.56174
2.113000386,1.187233725,0.708678916,0.737562048,0.480838334,4.577786,0.7258121,1.540615047,1.4394505,536.43744
2.874156339,0.761513218,0.559853888,0.054707251,0.714995652,3.5439346,0.69748145,1.422059933,1.3826492,442.88196
0.057330526,1.774234406,0.09055346,0.165174126,0.647091857,4.537533,0.90238804,115.2127515,86.58327,491.3297
1.795925492,0.123961114,1.363762448,0.203648086,0.325709204,0.9200709,0.6644208,0.985289958,1.0056517,179.8981
0.121870528,1.262660643,1.725318963,0.846630149,0.465545592,5.2943635,0.6661645,0.866968709,0.8825691,578.7089
1.001573678,0.630219869,0.152990196,0.584471426,0.718990824,2.8565872,0.85244733,15.12037514,12.028786,360.73654
0.391597925,1.101284714,1.421240376,0.654998392,0.465828946,4.693095,0.67103523,0.917214148,0.9269413,522.90717
1.649550376,0.091316275,1.519565471,0.071310999,0.113247034,0.5664603,0.6833567,1.134266346,1.1256267,134.73021
3.130335559,0.201855335,1.5525377,0.551146604,0.193386151,1.087858,0.68751633,1.160590637,1.1447821,210.76482
0.428045543,0.885047885,1.08519469,0.480107548,0.629804807,4.2334423,0.6858097,1.110255325,1.0978577,477.4417
3.199741222,1.170054834,1.178069769,0.747925888,0.449839062,4.927997,0.6676515,0.881839074,0.89570767,599.74054
2.108951085,1.642363539,1.446627341,0.907468951,0.834336313,7.2086473,0.67724925,0.988750675,0.9900681,811.05066
3.162064419,1.775565556,1.291036717,0.010798701,0.473450175,6.0182056,0.6273431,0.693323656,0.7494759,696.1488
1.140295252,1.662173312,1.092136379,0.080540479,0.483974779,5.6249638,0.65830964,0.888192735,0.91496354,606.01447
1.883041836,0.50985294,0.970691709,0.237291891,0.44474226,2.6334953,0.6877119,1.153438406,1.1374037,351.09708
0.850106973,0.510188583,1.220327198,0.554639598,0.296911995,2.305542,0.68131673,1.041684999,1.0368457,315.6544
0.07386799,1.244352801,1.334347142,0.358817004,0.782170225,5.735157,0.68329257,1.069975663,1.0619253,600.7295
2.14234014,0.986129407,1.135508761,0.860986098,0.047396192,3.9675114,0.62501836,0.564423604,0.61240566,482.16736
2.531301214,1.691053411,0.850301307,0.252269917,0.199820491,5.073615,0.7092797,1.284229761,1.2278688,584.63995
0.685667068,0.743781805,1.046241024,0.668777266,0.79646997,4.241052,0.6863618,1.15736663,1.1435223,484.98816
2.019734253,0.156929357,1.603606889,0.414653876,0.248835679,1.0458063,0.6798784,1.102744051,1.0999432,198.21768
1.115079479,0.723436448,0.352193353,0.503202868,0.77908934,3.5046842,0.78741276,3.967141161,3.416662,418.96494
0.606776266,1.192147617,1.308208121,0.482802349,0.313151374,4.8773746,0.65465045,0.763476217,0.790884,535.0494
2.888956321,0.51688051,0.911294694,0.272004221,0.583466824,3.033931,0.6854702,1.151428878,1.1391352,400.7359
1.597864448,0.732170105,1.660189824,0.690473788,0.788749609,4.188308,0.6862714,1.156831713,1.1431442,507.1983
3.316294073,0.164246677,0.090672102,0.388741586,0.669183618,0.8922773,0.77637273,3.831096001,3.346413,180.00528
1.2619328,1.114391526,0.6205932,0.359016581,0.37413747,4.12046,0.7350118,1.648326069,1.5208123,472.34872
2.473591189,0.493488979,0.713317177,0.325281721,0.689394263,3.2990494,0.6798784,1.102744051,1.0999432,417.43106
3.267811959,1.714507594,0.766585168,0.595315707,0.543144147,6.0049777,0.76929253,2.400808624,2.116376,702.4204
1.567545672,0.764682306,1.61394315,0.341540075,0.597338436,3.779016,0.6870567,1.134253528,1.1195521,461.80493
2.969649612,0.814508279,1.310183648,0.881099303,0.348917728,3.4769924,0.67148024,0.922036817,0.9311975,458.73938
2.914181002,0.349449218,1.462646046,0.801988509,0.52700237,2.3318024,0.6798784,1.102744051,1.0999432,345.43982
3.025055438,1.241336256,0.366462304,0.686460197,0.223314494,3.633039,0.8172691,4.085372275,3.3899505,458.37637
1.308990871,1.067146037,0.979992434,0.332924855,0.115763032,4.229878,0.62797767,0.595170912,0.6427237,481.28598
0.52816055,0.958872618,0.101307677,0.469427131,0.658093435,3.3558679,0.8930213,49.84063972,37.84849,398.07404
0.648059234,1.186310283,0.737301275,0.263574217,0.647208343,4.8038626,0.72060084,1.556210274,1.4645369,522.4544
1.046879442,0.618783975,1.708339905,0.036378986,0.069666797,2.2319047,0.5647047,0.408164246,0.4901628,308.82413
3.485361175,0.863646014,1.332103476,0.122033603,0.5266751,3.7636704,0.6657051,0.956087959,0.9739637,485.12567
1.684554829,0.056878873,1.055566325,0.771748019,0.053312936,0.3033899,0.68762535,1.159717836,1.1437398,95.272934
2.68360408,0.205744345,0.640675586,0.290302443,0.653191447,1.6380888,0.6519672,0.900425622,0.9365886,259.97995
3.275024772,1.508081237,0.637063806,0.15546168,0.528260042,4.7946434,0.74635255,2.150144729,1.9536667,573.84576
0.128194124,0.264747709,0.764644986,0.426455369,0.543587809,2.245012,0.6667464,0.981203261,0.9979875,298.31302
1.8308718,1.399120291,0.972400626,0.13961142,0.026242936,4.3005333,0.62627375,0.622983147,0.6745884,496.37686
3.033226656,1.005472561,0.24603516,0.164926898,0.21270837,2.7612739,0.8180334,5.24043543,4.344333,370.62268
3.186175245,0.978642935,0.880599405,0.225027677,0.16641776,3.8112726,0.62291276,0.596109838,0.64897186,473.12192
3.350326244,1.598641593,0.112217299,0.907149185,0.068119749,1.6650288,0.86650383,9.702519642,7.5934796,272.38635
2.882197702,0.094884919,1.234272916,0.552365692,0.53471873,0.69096905,0.6645683,0.986349922,1.0065101,157.32901
2.137578035,0.746686971,0.484160864,0.046057486,0.138602204,2.3989542,0.65174526,0.814092743,0.8470768,324.94028
0.034694206,0.328750731,1.339541716,0.101444417,0.490945611,2.2552829,0.6701449,1.033832635,1.0461845,300.93936
1.280641658,0.244832222,1.519920609,0.430996093,0.189323323,1.205415,0.6869507,1.131961387,1.1174622,211.53806
0.853991199,0.342270954,0.946254037,0.130118433,0.850236988,2.9487374,0.6349076,0.79825779,0.8526277,366.60324
3.157970976,1.526690583,0.487580073,0.892091847,0.077289757,3.9728296,0.7938913,2.68050176,2.289717,496.69336
1.557773168,1.46279577,1.090476796,0.319674403,0.319563463,5.4108224,0.66202897,0.829060657,0.84925103,595.09924
1.402262133,0.500944218,0.43015471,0.03982115,0.734841839,2.890894,0.70455194,1.619360414,1.5586812,362.97235
0.963210292,0.984235796,1.475936983,0.857313878,0.74736793,4.813911,0.6867419,1.127645252,1.1135398,551.9098
1.557679397,1.628616722,0.9014329,0.407097066,0.792612557,6.3215303,0.739211,1.849049424,1.6963165,684.16504
0.403863594,0.108894867,1.407187102,0.032518342,0.496213863,1.0129312,0.6111644,0.679313941,0.7537707,183.45993
1.92134804,0.401324952,0.828676908,0.744815701,0.746133706,2.6622982,0.6798784,1.102744051,1.0999432,356.8738
0.496371705,1.507305358,1.573538237,0.07589508,0.246371127,5.4575863,0.5773661,0.452345479,0.5313073,579.83844
0.598383509,0.754969665,0.728748658,0.297127725,0.100655404,3.0409098,0.6375247,0.638969949,0.67968893,367.9304
3.473411682,1.494253182,0.683244871,0.616482632,0.219004097,5.0250697,0.7691911,2.116046911,1.8655969,603.5209
2.595128398,0.685836882,1.348816367,0.443965643,0.636197132,3.6406612,0.68766356,1.159131827,1.1430984,463.29965
3.150539948,1.886399931,1.126316703,0.920778759,0.836996844,7.3798814,0.72737455,1.588206092,1.4807289,865.7793
0.577554873,0.145523349,0.574955235,0.270516031,0.733454384,2.0119689,0.6320848,0.733198172,0.7866342,278.27527
0.356967535,0.245544842,0.56355114,0.062849959,0.067812278,0.9919537,0.64920694,0.743369246,0.7765121,176.54825
0.436618817,1.198812209,0.479291274,0.58333694,0.466992466,4.2174788,0.785619,3.094282311,2.671005,471.86856
0.015121575,0.781887071,1.440146767,0.222975973,0.302649955,3.2956543,0.66789263,0.88428774,0.89787054,391.98062
0.864246643,0.359411087,1.186221997,0.217692286,0.457558848,2.2659218,0.68265516,1.12810588,1.1206636,308.91553
1.911049794,1.580898167,0.814208587,0.128256636,0.28139687,4.7537766,0.69634855,1.207225077,1.1756779,540.8574
0.389225416,1.179549982,1.722801721,0.034727779,0.676239113,4.825793,0.6451911,0.834825434,0.87747365,532.6555
2.020961862,1.380988815,0.873872501,0.225919548,0.768995444,5.5079193,0.7093349,1.433404413,1.3703899,615.51294
1.472708008,0.663258566,1.219378174,0.521022136,0.013640509,2.6716383,0.62088543,0.542217753,0.5922282,352.26044
2.009052814,0.012216704,1.011218719,0.193717811,0.538136291,0.100272775,0.6311942,0.777993044,0.83587146,52.097244
3.295517747,0.603983438,1.683065983,0.438625961,0.328281514,2.6874006,0.6793514,1.015359681,1.0135665,384.68573
2.829794873,0.337696529,0.649157824,0.734367816,0.782697747,2.3182778,0.6753313,1.066979619,1.0714355,332.10275
2.462140831,1.455511305,1.5703022,0.903125059,0.51041643,6.073354,0.66439086,0.84972807,0.86732745,707.30554
1.957695801,1.351143522,1.424704648,0.817304973,0.747349413,6.034771,0.6798716,1.022178702,1.0195926,686.50494
1.425853528,0.346024163,1.561762795,0.84794372,0.159514565,1.4932936,0.67402375,0.950438787,0.9562594,246.08994
1.22844148,0.858606432,1.504286945,0.735786994,0.293639292,3.574643,0.66350883,0.841346281,0.85991365,439.98325
0.30145401,0.275404083,0.54192753,0.293812984,0.064928014,1.1215705,0.6513339,0.736944412,0.76728696,190.82262
0.711550422,1.487612126,0.222399898,0.268457263,0.158619678,3.4192667,0.8579689,10.31232287,8.151015,403.8879
2.360818408,0.45160256,0.27710455,0.692395989,0.525883686,2.3634355,0.763522,2.826918058,2.5108364,330.13824
3.462189355,1.274783853,0.989044196,0.070227526,0.460046361,4.7354913,0.6366971,0.742470229,0.7908114,570.6503
0.530858588,0.831342805,0.850795048,0.023146138,0.356766345,3.2062047,0.6285704,0.709766911,0.76575285,382.47632
3.169603972,1.005451396,1.513390502,0.36349216,0.5348893,4.4536004,0.6786993,1.006948997,1.0061363,553.2199
0.880524532,0.897713601,0.161438335,0.308545739,0.041717669,1.8502057,0.8385526,5.601997914,4.53043,265.04492
1.28311776,0.596797652,0.500716788,0.826762836,0.814600481,3.4960074,0.72691864,1.803153483,1.6821846,424.13696
0.822299736,1.579826684,1.770614868,0.466356321,0.039338685,6.1670504,0.6010308,0.48194254,0.5437826,653.88055
1.664040311,1.214636944,1.423183365,0.498442837,0.528419355,5.1963243,0.6720207,0.927950527,0.93641627,590.1875
0.203011255,0.736797444,0.340932252,0.098076517,0.483749282,2.8126502,0.7570044,2.621832177,2.348731,343.91135
1.650323396,1.090013336,0.910270104,0.487285145,0.113010326,4.2343297,0.65456253,0.720523668,0.7464898,489.24188
1.337068814,1.542068372,0.610717293,0.100396621,0.517604667,4.6962247,0.74752617,2.248109155,2.039472,525.3442
2.425816422,0.438296693,0.228198632,0.804214306,0.793266108,2.23318,0.7836409,3.819628771,3.3054519,317.93817
0.311635063,0.012152057,0.970853372,0.169830868,0.828942344,2.4839282,0.5487581,0.393748624,0.4865919,318.79083
2.712634468,1.604367793,0.97015199,0.549434331,0.454601478,5.9514484,0.71981084,1.377759709,1.2980216,679.6505
1.045674166,0.481434162,1.512338203,0.734837007,0.665542571,3.200831,0.68015426,1.105307145,1.1020526,405.431
1.296809594,0.313873172,0.28455992,0.557689111,0.55115662,1.8785512,0.71552676,1.587974765,1.5050277,271.6644
0.887744837,1.272473044,0.096280305,0.032928785,0.099818672,1.5448148,0.844909,11.06160956,8.878409,236.71024
3.258453572,1.582961339,0.360705688,0.148729511,0.13150567,3.7012794,0.8053878,4.312085294,3.6308563,465.71652
1.075788813,0.370621258,0.368363459,0.700513516,0.311368781,1.8844402,0.6875937,1.148145533,1.132379,272.49133
3.436522618,0.580624259,0.923333326,0.738338953,0.025982863,2.336269,0.62452185,0.56169725,0.609932,342.1225
3.581083344,1.207866697,0.900381419,0.219450815,0.645591702,5.0392237,0.6830883,1.088465229,1.0805988,605.28723
2.106535511,0.832847729,1.096552359,0.524583767,0.572740427,3.9404488,0.6852074,1.099978487,1.0886515,479.77737
1.207847327,1.439780512,1.430539891,0.020624473,0.167779637,5.105858,0.5532053,0.38271425,0.46915358,559.0053
2.564140218,0.577181384,1.677071888,0.648740602,0.520470853,3.0248492,0.68772346,1.15698069,1.1408776,411.56326
1.945466278,1.246627209,0.330318206,0.637161975,0.121891701,3.3127096,0.8235055,4.212448134,3.4689245,411.84213
0.694656502,1.364855328,0.308166638,0.538561602,0.851542134,4.8936124,0.8483346,10.88052555,8.697802,535.91846
1.400254593,0.834144994,0.950937055,0.525370815,0.546869728,3.890266,0.68424636,1.084512082,1.074852,461.22577
0.20842219,0.348313795,0.661017661,0.403002087,0.629590077,2.6450996,0.67299527,1.038303449,1.0462587,332.8461
1.753826852,0.11159326,0.71935383,0.101690695,0.64719452,1.0065958,0.62095046,0.725394251,0.7922166,186.7107
0.025681263,1.184289136,0.941974719,0.1865162,0.533162232,4.823305,0.66036665,0.880845361,0.9045682,512.86383
2.261569562,1.755081465,0.990709634,0.557320523,0.014407278,5.6229143,0.7134523,1.168755707,1.1109272,632.6383
2.408702617,1.517552565,0.466012567,0.502395826,0.218961221,4.584664,0.81601226,4.016503606,3.337938,535.8394
1.462545385,0.275844984,0.412952191,0.302174194,0.62776421,2.0662458,0.6632996,0.977277103,0.99915934,289.5856
2.944066132,0.137998798,0.353597544,0.552522927,0.625903526,1.0237193,0.66287637,0.974271368,0.9967223,194.63742
2.174550409,0.878626067,1.154522883,0.006788387,0.360986574,3.3365395,0.62165314,0.67481508,0.7361451,418.52454
1.411489085,1.16185126,0.51524935,0.877712184,0.134068623,3.7064228,0.766775,2.018158155,1.7849005,442.9229
2.067881714,0.883412616,0.292421094,0.043824961,0.60275596,3.0887802,0.7866094,4.46494624,3.849319,389.53705
2.947600846,1.689429206,1.059652982,0.786432851,0.525091632,6.3846803,0.71408963,1.318520906,1.2521636,739.6143
2.354012132,0.648850471,1.658912493,0.646450997,0.319772005,2.831995,0.67626387,0.976747325,0.97947377,388.43604
2.379108604,1.124180574,1.067332244,0.246400511,0.188138201,4.3571477,0.61988765,0.58433804,0.63926065,512.3342
1.368972481,0.966448388,1.731253909,0.666554723,0.500254181,4.257327,0.677846,0.996159439,0.9966085,508.68332
2.654454145,0.79689567,1.18677945,0.760163751,0.76304458,4.293591,0.6875195,1.160574899,1.1447613,529.9357
2.181596013,0.502615174,0.624302715,0.352473325,0.776625843,3.3821406,0.67885894,1.094660509,1.0935199,419.53998
3.188803676,1.82898302,1.6572419,0.79910454,0.221220608,7.3402505,0.6375069,0.636073265,0.6766265,850.9945
2.554221964,0.592925895,0.283053436,0.858061871,0.003391246,1.5995815,0.7194854,1.169363389,1.1021844,255.04395
1.369727766,0.482411434,0.509472548,0.067346021,0.034601587,1.7867234,0.5745397,0.422565068,0.49877,260.25
0.120076359,0.163506593,0.68614912,0.488366369,0.138493074,0.8341571,0.6876288,1.149409549,1.1335679,160.73419
1.642273581,0.386602509,1.290924127,0.440396247,0.353118918,2.0377913,0.68770427,1.158056348,1.1419702,297.5841
1.048715395,0.151130546,1.304053197,0.82286749,0.592922556,1.3081846,0.66528517,0.968205904,0.9869307,221.95657
2.013758843,0.734122526,0.61946428,0.556569042,0.78903383,4.0031447,0.71241355,1.513767729,1.4409664,478.30774
1.633571038,0.39216721,0.209595434,0.651769697,0.566051912,2.0138562,0.78154486,3.672859829,3.1869643,288.6272
2.176075872,1.731546553,0.869990367,0.565454095,0.416599874,6.068391,0.75108534,1.858544961,1.678072,675.6913
3.308692743,0.315714642,0.287810185,0.020134194,0.796542629,2.0330677,0.70884484,1.800090527,1.7221459,302.12228
1.70456058,1.227344038,0.350069154,0.882559019,0.272420512,3.8296106,0.8292169,5.047195139,4.1277056,459.63824
0.53231303,0.689519378,0.140131233,0.255606527,0.027907115,1.5111016,0.83281475,4.926147019,4.0113053,229.85788
2.810869284,1.759858986,0.074103219,0.238464079,0.12962263,1.8539647,0.88568133,28.19162566,21.585861,284.79398
0.474855117,0.759783792,1.166418966,0.091022648,0.663389422,3.7068262,0.6690508,1.032723814,1.0467714,430.05002
1.054199547,0.8520567,1.685663018,0.639788694,0.865136696,4.725355,0.68703836,1.16050547,1.1454945,545.8655
3.351491734,1.072202548,1.126883853,0.747092858,0.6123281,4.8237047,0.68079257,1.034508548,1.0304954,594.43713
1.620375978,1.45286512,0.198451402,0.500414192,0.487616503,4.471403,0.89054865,22.98998635,17.506844,511.3592
0.80483898,1.443474169,1.214069421,0.869553572,0.067369525,5.5539637,0.6530863,0.695174598,0.7218552,598.9383
3.162253989,0.927509797,0.294914189,0.363108512,0.131283558,2.8678205,0.81743693,3.931628776,3.2617075,382.78714
1.344829852,0.248220657,0.833345234,0.460404048,0.452824526,1.6476046,0.6798784,1.102744051,1.0999432,252.79712
3.073072742,0.160995505,0.120619196,0.042338519,0.458486919,0.9722392,0.7358261,2.4354743,2.2445805,186.52846
2.408013593,1.055912941,0.34323474,0.570991903,0.409311058,3.5909247,0.8118737,4.520194915,3.7756827,445.2753
3.210616511,0.958210651,1.505009838,0.075830427,0.196574813,3.5377054,0.5958974,0.516803474,0.58814,457.14032
2.947430192,0.035364188,1.326047259,0.12308267,0.466596967,0.30981714,0.62668484,0.754258334,0.8162021,99.02907
2.010306751,1.332033322,1.209410052,0.656738069,0.040846093,5.2444363,0.6362444,0.6085425,0.648625,591.9959
1.756942123,0.496553919,1.610841965,0.078703332,0.75599308,3.3128412,0.6544632,0.940113413,0.974141,418.49985
3.30568172,1.015114656,1.429646632,0.659023332,0.493334197,4.4196086,0.6758025,0.971221752,0.9745977,557.09985
2.236845433,1.064995301,0.261710598,0.444095046,0.670362172,3.8616648,0.8413354,9.317806725,7.510543,467.0257
0.6196039,0.245508483,0.273312458,0.719211233,0.813626867,2.1103177,0.7450573,2.260824907,2.057804,290.39865
1.67016656,0.871892128,1.716242787,0.144732672,0.486893606,3.7551134,0.6662904,0.942488342,0.95926636,459.63373
1.405855228,1.316918095,0.144612159,0.41062255,0.723335999,4.337688,0.8937176,40.89173969,31.028593,496.0022
2.727337049,1.426466026,0.326518944,0.457159673,0.469766437,4.5422745,0.84978503,8.363584565,6.6743684,538.40875
0.795042964,0.367490841,0.530326985,0.220853025,0.157873631,1.5693798,0.67158,0.923123823,0.93215686,237.88498
1.074147639,0.38582192,0.954068945,0.099887966,0.728761748,3.0638864,0.648037,0.879095148,0.919947,378.52963
